year,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,925,926,927,928,929,930,1001,1002,1003,1004,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1101,1102,1103,1104,1105,1106,1107,1108,1109,1110,1111,1112,1113,1114,1115,1116,1117,1118,1119,1120,1121,1122,1123,1124,1125,1126,1127,1128,1129,1130,1201,1202,1203,1204,1205,1206,1207,1208,1209,1210,1211,1212,1213,1214,1215,1216,1217,1218,1219,1220,1221,1222,1223,1224,1225,1226,1227,1228,1229,1230,1231
1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.0
1977,2.3,1.8,0.0,27.8,0.7,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.3,0.0,0.2,9.9,7.2,16.7,0.2,1.8,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.5,0.0,0.0,0.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.4,85.1,-9998.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8,21.5,3.7,0.7,155.1,60.9,2.8,30.4,73.7,2.9,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,11.5,4.2,23.7,54.6,4.9,35.1,108.7,19.5,41.8,0.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,1.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4,58.6,123.7,75.6,7.0,0.0,0.0,86.6,68.2,0.6,0.1,0.0,0.0,0.0,0.0,0.3,0.3,1.5,0.0,1.4,11.8,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,121.6,1.2,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,10.1,50.9,8.7,8.8,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,17.4,11.0,0.4,4.3
1978,3.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,-9998.0,8.7,3.4,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.8,5.7,0.0,0.0,0.0,0.0,0.0,1.6,0.1,3.2,0.1,0.0,0.0,0.0,,0.0,0.4,6.5,9.5,9.2,5.5,1.0,0.0,27.1,0.0,0.0,0.2,0.5,0.0,0.0,2.8,10.5,8.0,0.0,0.0,44.6,8.4,26.9,33.0,0.0,0.0,0.0,0.0,15.7,1.0,3.8,2.8,29.7,0.0,0.9,0.0,3.5,10.2,0.5,0.0,26.3,0.0,0.0,0.0,0.0,0.8,0.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,-9998.0,0.0,2.6,2.6,5.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,-9998.0,1.4,47.6,7.0,7.4,59.5,35.9,1.0,0.0,0.0,0.0,0.0,7.6,1.4,0.0,5.5,0.0,0.0,0.0,4.5,25.9,8.6,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.8,0.0,0.0,5.0,3.4,0.5,0.0,25.8,0.0,11.8,29.9,7.9,2.1,0.0,0.0,7.4,0.0,0.0,0.7,67.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,14.7,7.4,32.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.2,0.4,14.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.2,0.0,2.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.9,6.2,0.0,0.0,0.0,0.0,4.5,1.5,0.0,0.0,0.0,0.0
1979,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.4,0.1,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,12.3,13.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,5.6,11.3,0.0,0.0,0.0,1.0,0.0,3.9,1.7,0.0,,0.0,4.1,10.5,0.0,-9998.0,0.0,1.2,0.0,0.2,0.0,0.0,0.0,0.0,2.4,-9998.0,1.7,0.9,1.3,0.0,12.9,0.0,36.8,2.0,-9998.0,0.0,3.0,1.1,0.0,0.0,0.0,0.0,0.0,6.4,16.3,4.3,2.5,0.0,0.0,36.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.1,0.0,2.2,2.6,4.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,16.7,3.8,0.2,0.0,0.3,54.0,2.4,0.2,0.0,0.0,-9998.0,8.8,23.5,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,81.6,0.0,0.0,23.2,45.8,84.9,58.5,4.7,4.3,0.8,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,11.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.5,0.0,0.0,0.0,72.0,6.6,30.0,61.0,0.0,0.0,1.4,0.0,32.9,10.9,20.6,20.5,17.1,0.0,4.0,3.5,2.8,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.3,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,6.2,0.0,0.0,0.0,0.0,0.2,0.0,1.3,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,7.3,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,-9998.0,0.6,6.9,2.1,2.5,-9998.0,0.6,1.2,3.3,6.6,0.2,0.1,0.0,6.4,0.3,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,10.9,7.0,0.0,0.2,10.2,0.0,0.0,1.7,0.1,0.0,1.9,9.5,11.9,5.5,0.0,2.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,3.3,0.9,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9,20.0,0.5,1.7,0.0,0.0,22.0,0.0,0.0,22.2,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.1,34.7,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.9,0.5,0.0,6.6,1.3,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,10.1,0.0,0.0,0.0,0.0,1.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,10.2,2.0,7.1,35.0,32.3,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,7.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,105.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1,0.0,0.2,27.0,33.5,0.0,0.0,0.6,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.2,0.0,0.0,0.0,1.0,0.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.8,0.2,0.0,0.0,0.0,11.0,0.0,0.0,4.1,2.1,0.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1981,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,-9998.0,2.4,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.5,0.0,0.0,3.7,7.2,0.0,0.0,0.0,0.0,0.0,0.0,10.2,7.6,2.0,0.0,,0.0,4.2,0.2,0.0,0.0,0.1,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,7.6,35.7,46.8,28.7,0.0,1.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,16.2,0.0,1.2,2.0,0.7,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,3.8,54.2,50.6,0.5,0.0,25.5,0.0,0.0,0.0,0.0,0.0,27.7,27.7,3.7,0.0,0.0,0.1,0.0,153.9,48.8,65.5,94.5,1.2,41.7,16.0,0.0,64.2,2.4,0.6,0.0,0.0,0.0,75.5,3.5,38.5,17.6,0.0,0.4,17.3,-9998.0,0.0,3.3,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,4.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-9998.0,194.3,25.3,13.3,75.6,72.8,13.3,0.0,7.3,5.2,0.0,0.0,3.1,67.6,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,3.4,0.6,3.3,26.0,9.5,0.0,4.1,2.5,5.5,117.7,105.0,3.9,-9998.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,7.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,28.8,6.2,0.4,0.0,-9998.0,0.0,0.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-9998.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,6.9,0.0
1982,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,-9998.0,0.2,0.0,29.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,16.4,26.8,8.3,,3.5,14.4,0.1,0.0,0.0,0.0,0.1,1.0,2.6,33.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,10.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,15.0,3.0,0.0,23.6,0.5,0.3,-9998.0,3.8,13.4,8.0,59.6,-9998.0,0.0,0.0,43.8,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.5,82.8,32.3,10.6,54.2,6.5,0.0,0.0,3.7,23.3,6.4,35.5,1.0,0.6,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.2,3.0,0.0,3.6,114.4,17.4,0.5,0.0,0.0,0.0,5.5,0.2,10.0,0.0,0.0,34.3,17.3,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,16.5,180.7,212.9,0.4,-9998.0,0.0,0.0,0.0,0.0,0.0,0.1,34.9,0.8,35.1,2.2,2.8,0.3,0.0,2.0,70.3,0.1,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,1.0,1.4,0.0,0.0,0.0,0.0,0.4,40.2,0.9,0.9,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.6,0.0,0.0,0.0,1.8,3.8,0.0,0.0,0.0,1.7,8.3,0.0,0.0,0.0,0.0,0.0
1983,0.0,0.0,0.0,0.0,0.6,7.5,0.0,17.7,0.8,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.3,5.0,12.0,-9998.0,0.0,0.0,0.0,0.1,1.1,3.0,-9998.0,0.0,24.8,0.0,1.5,11.5,45.7,3.5,0.2,7.3,57.4,13.0,3.1,2.6,0.4,31.3,13.5,0.0,0.0,0.3,16.7,6.3,-9998.0,0.2,0.4,13.9,23.7,27.1,-9998.0,,0.3,-9998.0,0.0,8.0,0.0,0.0,7.2,15.9,0.8,7.8,22.0,50.7,13.2,1.5,35.5,21.4,13.9,2.6,0.1,24.9,12.2,22.3,0.0,12.9,66.1,4.0,1.2,19.2,-9998.0,0.0,0.7,0.0,0.0,0.9,25.6,-9998.0,5.1,21.8,0.8,4.1,0.0,0.0,0.0,0.0,0.0,-9998.0,2.0,5.5,0.5,-9998.0,4.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,23.4,2.2,0.1,46.0,-9998.0,5.7,25.4,0.0,0.0,0.7,16.3,33.2,5.2,0.8,14.8,24.7,45.6,6.3,0.0,0.4,0.0,36.5,6.0,2.0,18.3,21.1,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,14.5,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.1,9.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,2.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.4,3.6,1.1,52.5,11.1,-9998.0,0.0,-9998.0,-9998.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0,0.0
1984,0.0,0.3,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.6,-9998.0,3.8,-9998.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.2,-9998.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,5.5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.2,7.0,0.0,0.0,0.0,0.1,0.0,2.0,-9998.0,0.9,0.7,10.1,2.2,0.0,0.0,0.0,0.0,0.0,2.7,0.8,6.2,0.0,3.4,5.0,7.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,23.6,0.3,0.0,0.0,14.6,-9998.0,6.9,0.4,0.0,1.0,0.0,0.5,0.0,0.9,0.6,0.0,0.0,0.3,68.8,10.9,32.9,0.0,0.0,0.0,3.3,-9998.0,14.2,29.5,4.7,1.9,0.0,0.0,0.0,0.5,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,3.8,45.5,30.1,14.1,2.5,0.2,0.0,0.0,0.0,0.4,28.7,43.0,25.1,0.1,51.4,0.0,0.2,21.4,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.2,7.4,3.1,0.1,0.0,0.0,0.0,0.0,18.7,17.4,0.0,0.0,23.7,22.7,0.0,0.0,0.0,96.3,17.8,0.0,0.0,0.0,3.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,13.4,47.9,50.2,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.4,25.3,-9998.0,0.0,0.0,0.0,34.9,2.0,-9998.0,9.6,0.0,0.0,0.0,4.8,3.3,1.3,0.2,17.2,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.9,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
